ID,AMOUNT_REQUESTED,LOAN_PURPOSE,LOAN_LENGTH,STATUS,DEBT_TO_INCOME_RATIO,HOME_OWNERSHIP,FICO_MED,OPEN_CREDIT_LINES,REVOLVING_CREDIT_BALANCE,INQUIRIES_IN_THE_LAST_6_MONTHS,AGE,MONTHLY_INCOME,YEARS_EMPLOYED,STATE,INTEREST_RATE,DEFAULT,FICO_MED_DIV_TWO
72346,3625,debt consolidation,36,accepted,11.32,MORTGAGE,667.0,9.0,12251.0,0.0,42,3895.0,17.0,FL,14.09,0.0,333.5
96897,10000,debt consolidation,36,accepted,8.11,OWN,687.0,11.0,11401.0,1.0,46,3500.0,17.0,CO,13.11,1.0,343.5
34644,19425,debt consolidation,60,accepted,18.45,MORTGAGE,747.0,10.0,6782.0,1.0,38,3225.23,9.0,CA,12.42,0.0,373.5
56674,8400,credit card,36,accepted,17.0,RENT,697.0,14.0,20318.0,2.0,29,4583.33,12.0,TX,13.67,0.0,348.5
24980,10000,debt consolidation,36,accepted,18.14,RENT,682.0,9.0,10545.0,1.0,33,4166.67,9.0,CA,13.99,0.0,341.0
70800,10000,debt consolidation,36,accepted,25.01,RENT,672.0,9.0,19479.0,0.0,35,4666.67,16.0,NV,14.33,0.0,336.0
54229,6000,debt consolidation,36,accepted,16.39,RENT,677.0,7.0,12475.0,0.0,36,1312.08,7.0,NM,12.12,1.0,338.5
89139,16000,major purchase,60,accepted,15.74,RENT,677.0,10.0,15550.0,0.0,38,11250.0,9.0,NY,15.31,0.0,338.5
91401,22000,credit card,36,accepted,18.02,MORTGAGE,662.0,12.0,9317.0,2.0,45,8666.67,17.0,CA,17.27,0.0,331.0
15083,25000,credit card,36,accepted,8.33,MORTGAGE,672.0,3.0,26057.0,0.0,36,12500.0,16.0,CA,21.27,1.0,336.0
84592,13200,credit card,36,accepted,9.07,MORTGAGE,667.0,5.0,10771.0,0.0,39,5083.33,16.0,CA,19.72,1.0,333.5
16548,24000,debt consolidation,60,accepted,8.08,MORTGAGE,767.0,9.0,13559.0,0.0,44,8083.33,17.0,AL,9.99,0.0,383.5
3591,12250,debt consolidation,36,accepted,23.8,MORTGAGE,662.0,13.0,19136.0,1.0,44,7416.67,14.0,GA,15.05,0.0,331.0
91669,21000,debt consolidation,60,accepted,16.18,MORTGAGE,707.0,8.0,22298.0,1.0,37,7083.33,16.0,NY,11.14,0.0,353.5
66349,9000,credit card,36,accepted,15.36,MORTGAGE,687.0,19.0,11077.0,1.0,28,7083.33,8.0,CO,14.33,0.0,343.5
59388,5000,credit card,36,accepted,18.3,RENT,692.0,21.0,4677.0,0.0,35,4665.83,11.0,OH,11.14,1.0,346.0
44394,35000,debt consolidation,36,accepted,17.9,OWN,777.0,8.0,31600.0,3.0,39,8750.0,8.0,LA,8.9,0.0,388.5
91394,12000,debt consolidation,36,accepted,12.78,RENT,707.0,9.0,23474.0,0.0,28,10000.0,8.0,VA,7.9,0.0,353.5
40061,10000,credit card,36,accepted,22.08,RENT,682.0,8.0,11088.0,0.0,34,6000.0,9.0,NY,13.49,1.0,341.0
9216,10750,debt consolidation,36,accepted,14.02,MORTGAGE,687.0,6.0,11525.0,0.0,38,4416.67,16.0,MI,13.11,0.0,343.5
17731,4000,moving,36,accepted,22.09,RENT,682.0,8.0,7900.0,1.0,41,5600.0,11.0,CA,14.83,0.0,341.0
84394,10450,debt consolidation,36,accepted,21.33,RENT,707.0,10.0,13371.0,1.0,36,2658.83,16.0,TX,13.11,0.0,353.5
74496,3000,home improvement,36,accepted,16.8,MORTGAGE,727.0,4.0,8082.0,0.0,27,4166.67,10.0,NY,8.9,0.0,363.5
78960,11000,debt consolidation,36,accepted,5.83,MORTGAGE,697.0,11.0,12361.0,0.0,35,4583.33,17.0,CA,12.12,0.0,348.5
76662,7500,debt consolidation,36,accepted,8.04,RENT,692.0,4.0,4788.0,0.0,45,2796.8,14.0,NJ,13.11,1.0,346.0
11174,7350,debt consolidation,36,accepted,20.15,MORTGAGE,712.0,17.0,33178.0,0.0,31,4000.0,11.0,OR,11.12,0.0,356.0
44650,10000,debt consolidation,36,accepted,10.42,RENT,722.0,6.0,5510.0,2.0,29,5000.0,9.0,NY,10.74,0.0,361.0
44434,8000,other,36,accepted,12.2,RENT,667.0,9.0,5828.0,0.0,28,1750.0,11.0,MI,17.27,0.0,333.5
78935,33600,debt consolidation,60,accepted,19.11,RENT,662.0,18.0,12337.0,0.0,49,7666.67,17.0,UT,23.83,0.0,331.0
36760,12000,credit card,60,accepted,16.85,RENT,702.0,15.0,17997.0,1.0,30,4333.33,8.0,VA,15.27,0.0,351.0
28305,5000,car,60,accepted,16.71,RENT,672.0,6.0,2023.0,1.0,39,2400.0,9.0,PA,17.49,1.0,336.0
83591,10000,credit card,36,accepted,11.64,MORTGAGE,717.0,14.0,38378.0,1.0,28,12083.33,9.0,VA,11.14,0.0,358.5
103448,16000,credit card,36,accepted,20.3,MORTGAGE,667.0,18.0,30772.0,5.0,37,6250.0,8.0,TX,16.82,1.0,333.5
55999,8600,credit card,36,accepted,9.09,RENT,682.0,6.0,11183.0,0.0,32,4500.0,12.0,CA,13.99,1.0,341.0
80302,16800,debt consolidation,60,accepted,3.34,MORTGAGE,817.0,7.0,4757.0,0.0,38,10666.67,17.0,FL,7.9,0.0,408.5
44003,7200,medical,36,accepted,4.43,RENT,757.0,6.0,75.0,1.0,43,3000.0,12.0,NJ,7.51,0.0,378.5
72532,9000,wedding,36,accepted,24.88,MORTGAGE,702.0,12.0,4621.0,3.0,37,5000.0,13.0,CA,13.11,0.0,351.0
6211,10000,debt consolidation,36,accepted,21.28,MORTGAGE,717.0,24.0,9470.0,1.0,31,8333.33,8.0,GA,12.87,0.0,358.5
77113,11350,debt consolidation,36,accepted,27.41,RENT,677.0,14.0,11031.0,0.0,35,2783.33,7.0,AZ,14.09,0.0,338.5
71064,6000,home improvement,60,accepted,11.2,MORTGAGE,687.0,5.0,10980.0,2.0,41,8750.0,12.0,TX,17.27,0.0,343.5
62035,4000,small business,36,accepted,18.44,RENT,682.0,7.0,1955.0,0.0,37,2250.0,8.0,AL,12.12,1.0,341.0
46097,6400,debt consolidation,36,accepted,19.23,RENT,692.0,13.0,10451.0,0.0,34,3833.33,8.0,DC,10.74,0.0,346.0
50231,3000,debt consolidation,36,accepted,23.18,MORTGAGE,662.0,23.0,7949.0,3.0,35,4820.0,14.0,AL,18.25,0.0,331.0
15543,1125,credit card,36,accepted,17.68,OWN,752.0,8.0,3935.0,0.0,34,3083.33,12.0,FL,5.79,0.0,376.0
90988,6000,credit card,36,accepted,24.57,RENT,687.0,22.0,6462.0,0.0,37,6666.67,8.0,CA,8.9,0.0,343.5
84341,5000,other,36,accepted,6.11,MORTGAGE,797.0,13.0,4956.0,0.0,39,5416.67,15.0,TX,6.03,0.0,398.5
31960,9200,credit card,36,accepted,21.52,RENT,732.0,10.0,21323.0,1.0,44,2416.67,17.0,PA,7.49,0.0,366.0
84317,35000,other,60,accepted,12.02,MORTGAGE,742.0,13.0,40765.0,0.0,33,20833.33,12.0,CA,13.11,0.0,371.0
77987,18000,debt consolidation,60,accepted,29.25,RENT,677.0,18.0,8165.0,0.0,44,3750.0,13.0,CA,20.49,0.0,338.5
29223,8250,credit card,36,accepted,24.19,RENT,722.0,7.0,9469.0,0.0,35,2100.0,8.0,CO,7.49,0.0,361.0
26120,1200,other,36,accepted,17.88,OWN,712.0,10.0,9154.0,0.0,42,1666.67,17.0,AL,7.49,0.0,356.0
92965,35000,debt consolidation,60,accepted,15.3,MORTGAGE,702.0,8.0,41226.0,1.0,42,9000.0,16.0,MA,17.27,0.0,351.0
71638,18000,debt consolidation,36,accepted,15.56,MORTGAGE,692.0,10.0,21174.0,0.0,37,6666.67,17.0,NM,15.31,0.0,346.0
29100,20000,debt consolidation,60,accepted,15.61,MORTGAGE,707.0,6.0,20642.0,2.0,45,7000.0,17.0,MD,18.39,0.0,353.5
3414,8800,wedding,36,accepted,4.89,MORTGAGE,757.0,5.0,6055.0,0.0,44,5479.0,13.0,GA,9.63,0.0,378.5
97449,35000,debt consolidation,60,accepted,18.95,OWN,662.0,9.0,14184.0,1.0,42,9583.33,,FL,22.47,1.0,331.0
78139,35000,credit card,60,accepted,14.68,RENT,697.0,12.0,37424.0,0.0,39,9166.67,9.0,NY,21.98,0.0,348.5
74944,20950,debt consolidation,60,accepted,27.56,MORTGAGE,677.0,15.0,24210.0,1.0,43,4500.0,13.0,NY,21.49,0.0,338.5
19701,1500,other,36,accepted,16.98,MORTGAGE,697.0,14.0,30626.0,0.0,36,7725.0,13.0,AZ,9.63,0.0,348.5
52814,12000,debt consolidation,36,accepted,15.16,RENT,662.0,8.0,13935.0,1.0,40,4458.33,11.0,KY,19.99,0.0,331.0
66454,10000,debt consolidation,36,accepted,13.0,MORTGAGE,692.0,10.0,8464.0,2.0,40,3625.0,7.0,CA,14.33,0.0,346.0
60768,9750,debt consolidation,36,accepted,11.59,OWN,662.0,7.0,8172.0,0.0,29,2666.67,10.0,TX,18.49,0.0,331.0
29410,5600,debt consolidation,36,accepted,24.74,RENT,742.0,6.0,2454.0,1.0,32,2583.0,9.0,WA,7.49,0.0,371.0
44334,11200,debt consolidation,60,accepted,11.73,MORTGAGE,722.0,8.0,8747.0,0.0,40,3333.33,17.0,CA,13.11,0.0,361.0
20640,4000,small business,36,accepted,7.6,RENT,672.0,7.0,7178.0,3.0,28,1750.0,8.0,PA,13.43,1.0,336.0
45821,7000,small business,36,accepted,15.79,MORTGAGE,702.0,12.0,7012.0,0.0,27,4700.0,8.0,PA,8.9,0.0,351.0
91412,18000,debt consolidation,36,accepted,10.75,MORTGAGE,737.0,13.0,14007.0,2.0,37,7916.67,13.0,CA,6.03,0.0,368.5
17850,5000,debt consolidation,36,accepted,13.4,RENT,697.0,9.0,1753.0,0.0,39,2000.0,8.0,CA,12.61,0.0,348.5
15285,10000,small business,36,accepted,5.6,RENT,707.0,7.0,8528.0,0.0,31,4000.0,7.0,VA,9.25,0.0,353.5
26894,9800,debt consolidation,60,accepted,14.89,MORTGAGE,667.0,8.0,5350.0,1.0,38,5340.25,9.0,RI,19.69,1.0,333.5
98259,20000,credit card,36,accepted,19.82,MORTGAGE,687.0,14.0,21637.0,0.0,37,6750.0,12.0,UT,12.12,0.0,343.5
102079,5100,debt consolidation,36,accepted,25.67,RENT,642.0,14.0,5004.0,6.0,36,3000.0,8.0,NJ,18.29,0.0,321.0
60684,8875,debt consolidation,36,accepted,31.7,RENT,702.0,19.0,17422.0,0.0,39,2160.0,17.0,TX,11.14,0.0,351.0
27607,4400,major purchase,36,accepted,17.93,OWN,767.0,6.0,9945.0,1.0,35,4000.0,11.0,PA,5.99,0.0,383.5
38688,35000,small business,60,accepted,8.07,MORTGAGE,747.0,6.0,5660.0,0.0,42,7500.0,10.0,CA,11.71,0.0,373.5
72991,3000,credit card,36,accepted,16.07,OWN,662.0,9.0,6403.0,0.0,32,2916.67,8.0,NJ,18.49,0.0,331.0
36061,4800,moving,36,accepted,5.31,RENT,692.0,8.0,5093.0,0.0,41,3500.0,12.0,NY,12.42,0.0,346.0
40081,5375,debt consolidation,36,accepted,28.75,MORTGAGE,722.0,5.0,15475.0,1.0,39,2166.67,15.0,KY,11.71,0.0,361.0
30824,14000,debt consolidation,60,accepted,19.52,MORTGAGE,707.0,12.0,32213.0,0.0,27,6333.33,8.0,TX,11.99,0.0,353.5
14118,19800,credit card,36,accepted,20.09,MORTGAGE,732.0,8.0,31220.0,0.0,36,6666.67,7.0,MO,13.23,0.0,366.0
57483,13025,credit card,36,accepted,7.75,MORTGAGE,677.0,6.0,13029.0,0.0,38,4333.33,17.0,UT,13.11,0.0,338.5
74764,18000,debt consolidation,36,accepted,20.56,RENT,677.0,12.0,37526.0,1.0,31,9333.33,12.0,CA,18.49,0.0,338.5
1670,2500,major purchase,36,accepted,17.59,MORTGAGE,787.0,6.0,406.0,0.0,37,3666.67,16.0,OR,7.68,0.0,393.5
15094,5000,debt consolidation,36,accepted,11.4,OWN,757.0,6.0,16666.0,1.0,32,4166.67,12.0,CT,7.14,0.0,378.5
63651,4500,credit card,36,accepted,9.73,RENT,687.0,13.0,4265.0,0.0,34,2916.67,11.0,CT,11.14,0.0,343.5
85468,35000,debt consolidation,60,accepted,11.84,MORTGAGE,717.0,14.0,41707.0,2.0,39,18750.0,8.0,TX,20.49,0.0,358.5
31815,4500,credit card,36,accepted,2.54,RENT,797.0,2.0,527.0,1.0,41,2166.67,10.0,TX,8.49,0.0,398.5
75818,4500,debt consolidation,36,accepted,16.59,RENT,677.0,24.0,893.0,1.0,37,4666.67,9.0,PA,17.27,0.0,338.5
14231,1450,other,36,accepted,22.2,RENT,742.0,9.0,709.0,0.0,48,833.33,,MA,7.51,0.0,371.0
4537,6000,small business,36,accepted,11.55,RENT,762.0,7.0,5341.0,0.0,36,7083.33,9.0,TX,14.96,0.0,381.0
16023,4500,medical,36,accepted,15.82,MORTGAGE,727.0,16.0,6049.0,0.0,36,3250.0,17.0,NC,6.54,0.0,363.5
36134,14000,debt consolidation,36,accepted,20.18,RENT,752.0,15.0,15890.0,1.0,39,4583.33,16.0,TX,6.62,0.0,376.0
928,10000,credit card,36,accepted,11.03,MORTGAGE,697.0,8.0,43712.0,0.0,30,6666.67,11.0,GA,11.03,0.0,348.5
84897,35000,debt consolidation,36,accepted,20.82,MORTGAGE,702.0,23.0,36870.0,0.0,43,12333.33,16.0,TX,20.49,0.0,351.0
63224,10000,debt consolidation,36,accepted,18.75,RENT,687.0,25.0,3802.0,1.0,28,5250.0,10.0,TX,20.49,0.0,343.5
103951,6000,medical,60,accepted,24.29,RENT,697.0,11.0,6069.0,4.0,46,2400.0,16.0,CA,13.98,0.0,348.5
4843,10000,debt consolidation,36,accepted,13.73,RENT,787.0,5.0,417.0,2.0,36,3125.0,7.0,CO,8.94,0.0,393.5
101907,12000,debt consolidation,36,accepted,12.77,RENT,662.0,15.0,8480.0,4.0,42,3000.0,13.0,CA,13.3,1.0,331.0
40756,9600,credit card,36,accepted,2.21,RENT,677.0,7.0,5879.0,1.0,34,5833.33,13.0,CA,14.65,0.0,338.5
27030,17800,debt consolidation,60,accepted,5.86,RENT,662.0,9.0,6708.0,0.0,34,7000.0,12.0,NC,22.11,1.0,331.0
69983,2000,major purchase,36,accepted,24.69,MORTGAGE,767.0,10.0,2792.0,4.0,48,4333.33,16.0,TX,7.62,0.0,383.5
21657,3000,house,36,accepted,12.06,RENT,707.0,2.0,0.0,3.0,37,2571.42,13.0,NV,13.06,0.0,353.5
78336,2000,debt consolidation,36,accepted,19.13,RENT,672.0,7.0,4376.0,0.0,39,2916.67,16.0,KY,13.11,1.0,336.0
83749,9000,debt consolidation,36,accepted,13.72,RENT,672.0,14.0,21175.0,1.0,30,4583.33,12.0,CA,17.77,0.0,336.0
55598,21725,debt consolidation,60,accepted,22.48,OWN,677.0,7.0,19685.0,0.0,41,3629.58,16.0,LA,19.22,1.0,338.5
92347,20000,debt consolidation,36,accepted,33.28,RENT,727.0,9.0,33067.0,0.0,39,8666.67,9.0,NY,7.9,0.0,363.5
34650,15350,debt consolidation,60,accepted,28.63,MORTGAGE,732.0,6.0,9946.0,1.0,39,3200.0,17.0,WA,13.49,0.0,366.0
63101,8400,debt consolidation,36,accepted,11.61,RENT,672.0,11.0,2060.0,0.0,32,3333.33,8.0,CA,14.33,0.0,336.0
29797,4500,credit card,36,accepted,27.63,RENT,722.0,13.0,9341.0,0.0,35,2700.0,11.0,OR,7.49,0.0,361.0
58924,9950,wedding,36,accepted,7.84,RENT,677.0,7.0,4904.0,2.0,33,2833.33,,CA,15.31,0.0,338.5
42772,15000,debt consolidation,36,accepted,20.75,MORTGAGE,727.0,10.0,9608.0,0.0,28,2583.33,10.0,IL,7.9,0.0,363.5
8626,10000,other,36,accepted,19.23,MORTGAGE,707.0,16.0,43256.0,2.0,47,9150.0,16.0,VA,10.99,0.0,353.5
20234,12000,car,60,accepted,12.11,RENT,662.0,7.0,2409.0,1.0,36,5600.0,10.0,CA,18.25,1.0,331.0
1677,8000,other,36,accepted,13.29,MORTGAGE,697.0,10.0,93265.0,1.0,46,12500.0,16.0,GA,12.21,0.0,348.5
35161,3000,debt consolidation,36,accepted,11.03,MORTGAGE,767.0,13.0,10585.0,0.0,39,7500.0,,NY,6.03,0.0,383.5
64339,15000,debt consolidation,36,accepted,27.25,MORTGAGE,682.0,13.0,27872.0,0.0,37,7500.0,16.0,TX,14.33,1.0,341.0
100635,12700,debt consolidation,36,accepted,23.94,MORTGAGE,687.0,14.0,9655.0,3.0,32,3333.33,,AL,17.77,0.0,343.5
23566,16000,debt consolidation,60,accepted,9.9,RENT,767.0,6.0,8943.0,2.0,27,2958.33,7.0,MO,11.11,0.0,383.5
60832,7200,debt consolidation,36,accepted,21.74,RENT,712.0,7.0,33189.0,0.0,48,4300.0,16.0,TX,7.9,0.0,356.0
29595,30000,debt consolidation,60,accepted,10.46,MORTGAGE,697.0,10.0,43491.0,3.0,30,12500.0,12.0,VA,20.25,0.0,348.5
48620,20125,debt consolidation,36,accepted,17.88,MORTGAGE,697.0,11.0,23698.0,1.0,38,10353.33,13.0,FL,14.65,0.0,348.5
40753,12000,credit card,36,accepted,16.46,OWN,672.0,9.0,2174.0,2.0,43,2516.67,12.0,PA,15.27,1.0,336.0
9820,5000,home improvement,60,accepted,11.23,MORTGAGE,747.0,6.0,1941.0,1.0,32,5200.0,12.0,CA,10.62,0.0,373.5
7606,8000,other,36,accepted,5.27,MORTGAGE,707.0,6.0,7351.0,1.0,30,13389.15,9.0,CA,11.36,0.0,353.5
32191,3600,credit card,36,accepted,9.35,RENT,737.0,17.0,1710.0,0.0,37,2000.0,7.0,TX,6.62,0.0,368.5
51742,18000,debt consolidation,60,accepted,21.36,RENT,692.0,13.0,19446.0,0.0,48,6867.92,16.0,CA,19.22,1.0,346.0
98167,20000,debt consolidation,60,accepted,18.75,MORTGAGE,662.0,25.0,10784.0,3.0,42,6266.67,16.0,VA,23.76,0.0,331.0
31654,4350,house,36,accepted,3.12,OWN,782.0,5.0,866.0,0.0,26,2600.0,7.0,CA,5.99,0.0,391.0
26652,12000,home improvement,60,accepted,4.04,MORTGAGE,737.0,10.0,6935.0,0.0,29,3416.67,8.0,NY,10.99,0.0,368.5
54076,5400,debt consolidation,36,accepted,15.42,RENT,682.0,6.0,2533.0,0.0,39,1666.67,11.0,CA,13.67,0.0,341.0
19695,12000,debt consolidation,60,accepted,22.72,RENT,702.0,19.0,9002.0,0.0,46,5000.0,,NY,12.68,0.0,351.0
62644,12000,debt consolidation,36,accepted,24.48,OWN,667.0,12.0,16984.0,0.0,45,3333.33,16.0,MI,17.77,1.0,333.5
53454,6700,credit card,36,accepted,22.19,RENT,707.0,10.0,6627.0,0.0,26,2708.33,8.0,KS,7.9,0.0,353.5
40692,3750,debt consolidation,36,accepted,16.98,RENT,677.0,6.0,8101.0,0.0,29,1650.0,11.0,CA,11.71,1.0,338.5
55177,8000,other,36,accepted,23.5,RENT,687.0,5.0,27151.0,0.0,37,2791.67,7.0,NJ,13.67,0.0,343.5
24187,4500,other,36,accepted,9.26,RENT,697.0,5.0,7247.0,0.0,28,3500.0,8.0,CA,11.49,0.0,348.5
20979,6000,small business,60,accepted,6.6,MORTGAGE,662.0,5.0,5087.0,0.0,36,2500.0,14.0,FL,17.14,0.0,331.0
81254,19400,credit card,60,accepted,9.3,MORTGAGE,662.0,5.0,28921.0,0.0,47,6000.0,17.0,NC,23.28,1.0,331.0
13413,25000,small business,60,accepted,19.94,RENT,692.0,13.0,24810.0,0.0,45,5416.67,17.0,CA,17.93,0.0,346.0
44681,4800,medical,36,accepted,7.39,RENT,682.0,9.0,170.0,2.0,32,5833.33,7.0,OH,13.99,0.0,341.0
12248,10000,home improvement,60,accepted,4.05,MORTGAGE,797.0,7.0,0.0,1.0,27,8750.0,9.0,MD,10.75,0.0,398.5
43610,5000,other,36,accepted,11.4,RENT,752.0,4.0,7968.0,0.0,47,1666.67,17.0,FL,7.51,0.0,376.0
43017,33600,debt consolidation,60,accepted,15.08,RENT,732.0,5.0,20514.0,1.0,41,5416.67,14.0,NY,17.27,0.0,366.0
80198,10000,debt consolidation,36,accepted,29.13,MORTGAGE,702.0,13.0,11125.0,2.0,35,8750.0,7.0,TX,13.11,0.0,351.0
91989,12000,other,36,accepted,14.29,MORTGAGE,697.0,5.0,5890.0,3.0,40,8541.67,16.0,AZ,16.29,0.0,348.5
87119,4000,renewable energy,36,accepted,22.74,RENT,667.0,7.0,278.0,0.0,30,1666.67,10.0,MD,14.33,0.0,333.5
66132,20000,credit card,36,accepted,13.13,RENT,692.0,10.0,17981.0,1.0,33,5000.0,10.0,CT,15.8,0.0,346.0
76842,17500,home improvement,60,accepted,1.78,RENT,687.0,7.0,3377.0,3.0,48,4166.67,17.0,NY,21.0,1.0,343.5
41741,10000,credit card,36,accepted,21.18,OWN,692.0,8.0,7579.0,0.0,25,3333.33,8.0,FL,11.71,1.0,346.0
8127,3000,moving,36,accepted,10.05,RENT,667.0,15.0,22698.0,2.0,32,9166.67,13.0,MA,14.22,0.0,333.5
4750,5600,credit card,36,accepted,8.34,MORTGAGE,737.0,9.0,2639.0,1.0,40,3250.0,11.0,NJ,8.59,0.0,368.5
93711,10000,debt consolidation,36,accepted,13.32,RENT,672.0,16.0,11286.0,1.0,37,5000.0,7.0,AZ,15.8,0.0,336.0
28368,5000,debt consolidation,36,accepted,22.53,MORTGAGE,722.0,9.0,3388.0,2.0,35,3000.0,16.0,WA,8.49,0.0,361.0
66425,16000,small business,60,accepted,25.76,MORTGAGE,672.0,14.0,10881.0,0.0,32,5000.0,12.0,NY,21.49,0.0,336.0
13652,4800,other,36,accepted,22.63,RENT,712.0,6.0,11234.0,0.0,37,1750.0,11.0,MA,10.75,0.0,356.0
66166,24925,debt consolidation,60,accepted,8.51,MORTGAGE,712.0,7.0,15288.0,0.0,41,5250.0,16.0,AK,18.75,0.0,356.0
73128,4825,debt consolidation,36,accepted,4.76,MORTGAGE,682.0,8.0,6883.0,0.0,38,5416.67,14.0,CT,12.12,0.0,341.0
42032,18750,debt consolidation,60,accepted,12.54,MORTGAGE,677.0,13.0,11232.0,2.0,49,4833.33,17.0,CO,18.25,0.0,338.5
101034,5000,home improvement,36,accepted,20.54,MORTGAGE,677.0,18.0,12929.0,3.0,47,4166.67,16.0,CT,15.31,0.0,338.5
102595,7500,other,36,accepted,1.03,MORTGAGE,677.0,3.0,3607.0,4.0,35,8750.0,13.0,CT,13.17,1.0,338.5
12429,10000,debt consolidation,60,accepted,12.54,RENT,682.0,9.0,6630.0,2.0,35,4417.0,9.0,MA,16.82,1.0,341.0
36084,5300,debt consolidation,36,accepted,9.67,RENT,762.0,3.0,5360.0,0.0,46,1945.0,15.0,TX,7.9,0.0,381.0
3219,5000,educational,36,accepted,11.81,MORTGAGE,732.0,16.0,23658.0,2.0,35,9166.67,16.0,AZ,9.63,0.0,366.0
15120,25000,debt consolidation,60,accepted,20.11,MORTGAGE,737.0,11.0,33084.0,0.0,38,6666.67,16.0,TX,13.23,0.0,368.5
3246,9250,debt consolidation,36,accepted,16.28,MORTGAGE,747.0,14.0,10111.0,6.0,40,5416.67,12.0,OH,11.89,0.0,373.5
14851,19000,home improvement,60,accepted,6.19,MORTGAGE,777.0,12.0,1142.0,1.0,45,7500.0,14.0,MD,10.75,0.0,388.5
45929,2000,debt consolidation,36,accepted,8.01,RENT,752.0,7.0,2031.0,0.0,28,5833.33,8.0,NY,6.03,0.0,376.0
62740,7200,other,60,accepted,15.14,RENT,672.0,10.0,14585.0,3.0,41,5166.67,9.0,NJ,20.49,0.0,336.0
70648,8000,debt consolidation,36,accepted,19.6,MORTGAGE,697.0,13.0,8903.0,1.0,39,5292.0,,CO,14.09,1.0,348.5
33500,13000,debt consolidation,36,accepted,16.2,RENT,687.0,21.0,27852.0,0.0,46,6932.92,15.0,NJ,11.71,1.0,343.5
55755,8000,wedding,36,accepted,2.92,MORTGAGE,672.0,5.0,4454.0,2.0,40,4250.0,17.0,CT,16.29,1.0,336.0
3158,14000,debt consolidation,36,accepted,13.06,MORTGAGE,762.0,21.0,46017.0,3.0,42,9083.33,16.0,CA,9.63,0.0,381.0
40127,1400,other,36,accepted,5.93,OWN,702.0,3.0,1029.0,0.0,38,4583.33,8.0,NJ,12.69,0.0,351.0
74186,12700,debt consolidation,36,accepted,10.53,OWN,707.0,6.0,8948.0,0.0,31,3333.33,7.0,NJ,11.14,0.0,353.5
45644,10000,debt consolidation,36,accepted,18.31,RENT,727.0,6.0,5670.0,1.0,41,2916.67,17.0,NJ,9.76,0.0,363.5
2868,6000,major purchase,36,accepted,11.55,RENT,737.0,4.0,1003.0,2.0,31,2917.0,7.0,PA,11.89,0.0,368.5
50921,9000,debt consolidation,36,accepted,10.69,RENT,677.0,7.0,6599.0,1.0,41,3750.0,16.0,MO,15.81,0.0,338.5
1337,6600,other,36,accepted,1.84,OWN,742.0,16.0,4889.0,1.0,29,2667.0,8.0,FL,9.07,0.0,371.0
56391,10000,debt consolidation,36,accepted,8.62,MORTGAGE,672.0,13.0,7200.0,0.0,41,6458.33,15.0,NJ,13.99,1.0,336.0
27919,1800,debt consolidation,36,accepted,16.64,MORTGAGE,697.0,11.0,26267.0,0.0,38,4250.0,17.0,WY,11.49,0.0,348.5
78789,19000,home improvement,60,accepted,17.4,OWN,697.0,7.0,5246.0,2.0,35,4000.0,16.0,MN,18.75,0.0,348.5
63588,11500,debt consolidation,36,accepted,23.4,OWN,702.0,8.0,17324.0,0.0,28,2833.33,,FL,11.14,0.0,351.0
28055,12000,debt consolidation,60,accepted,23.44,RENT,677.0,8.0,8860.0,0.0,28,3916.67,8.0,TX,17.99,0.0,338.5
44231,12000,debt consolidation,36,accepted,10.69,MORTGAGE,677.0,18.0,13194.0,2.0,33,4416.67,10.0,MA,15.31,0.0,338.5
88584,10000,other,36,accepted,27.53,MORTGAGE,667.0,14.0,11506.0,0.0,36,2916.67,16.0,MN,19.72,1.0,333.5
61697,8875,debt consolidation,36,accepted,30.15,RENT,682.0,11.0,11798.0,1.0,39,2291.67,9.0,NC,15.31,1.0,341.0
3320,12000,credit card,36,accepted,7.23,MORTGAGE,672.0,6.0,13018.0,3.0,36,3750.0,8.0,GA,14.11,0.0,336.0
95536,10000,debt consolidation,36,accepted,28.91,MORTGAGE,662.0,11.0,9059.0,1.0,33,3500.0,13.0,FL,17.27,0.0,331.0
98428,12000,credit card,36,accepted,28.84,RENT,662.0,12.0,19234.0,2.0,35,3980.33,12.0,IL,20.49,0.0,331.0
26457,14000,debt consolidation,60,accepted,14.01,MORTGAGE,722.0,9.0,3539.0,0.0,27,4583.33,10.0,AR,11.99,0.0,361.0
43465,16000,debt consolidation,60,accepted,12.26,MORTGAGE,707.0,12.0,18008.0,1.0,37,2666.67,8.0,MO,17.58,0.0,353.5
53930,10000,debt consolidation,36,accepted,20.89,RENT,672.0,14.0,10443.0,1.0,40,5541.67,15.0,TX,15.81,0.0,336.0
78391,8400,debt consolidation,36,accepted,22.32,RENT,692.0,7.0,5500.0,0.0,36,3333.33,11.0,MA,12.12,0.0,346.0
1766,1600,major purchase,36,accepted,14.15,RENT,667.0,5.0,9603.0,1.0,28,2000.0,7.0,FL,15.05,0.0,333.5
82223,3600,debt consolidation,36,accepted,24.9,OWN,667.0,16.0,11927.0,3.0,43,3666.67,17.0,NY,16.29,0.0,333.5
19226,14000,credit card,36,accepted,9.37,RENT,682.0,3.0,13522.0,0.0,35,7916.67,7.0,DC,17.51,1.0,341.0
63697,15675,small business,36,accepted,8.86,MORTGAGE,797.0,9.0,13020.0,1.0,45,4166.67,14.0,FL,6.03,0.0,398.5
